CustomerKey|SalesAmount|Awarded|PointAwardedinReturnTrnx|Used|TotalAwarded|TotalUsed|JuneEndUsed|DecEndUsed|PointUsageinCampaignPeriods
3340|1567,18|7,83|0|0|7,83|0|0|0|0
3342|329,87|2,85|0|0|2,85|0|0|0|0
3347|6322,32|40,8298|0|65,49|40,8298|65,49|0|0|0
3350|395,81|1,98|0|0|1,98|0|0|0|0
3351|4172,17|81,4794|0|52,65|81,4794|52,65|0|0|0
3353|427,47|4,2801|0|0|4,2801|0|0|0|0
3357|889,85|8,15|0|0|8,15|0|0|0|0
3359|415,84|2,08|0|0|2,08|0|0|0|0
3362|887,34|5,58|0|0|5,58|0|0|0|0
3365|199,95|2|0|0|2|0|0|0|0
3366|1472,14|9,4298|0|0|9,4298|0|0|0|0
3368|826,58|6,14|0|0|6,14|0|0|0|0
3370|753,76|3,77|0|0|3,77|0|0|0|0
3371|11550,62|73,3298|0|75,2501|73,3298|75,2501|0|29,9101|0,3974
3372|2116,2|16,02|0|0|16,02|0|0|0|0
3373|1369,39|8,85|0|0|8,85|0|0|0|0
3374|883,79|4,4301|0|0|4,4301|0|0|0|0
3375|2443,47|15,9099|0|6|15,9099|6|0|0|0
3376|7231,09|52,74|0|0|52,74|0|0|0|0
3377|229,75|1,6|0|0|1,6|0|0|0|0
3378|277,55|2,28|0|0|2,28|0|0|0|0
3381|223,98|1,1199|0|0|1,1199|0|0|0|0
3384|2091,21|13,22|0|0|13,22|0|0|0|0
3386|229,44|1,52|0|0|1,52|0|0|0|0
3387|169,95|1,7|0|0|1,7|0|0|0|0
3390|1959,94|16,5001|0|0|16,5001|0|0|0|0
3391|2369,4|11,8497|0|0|11,8497|0|0|0|0
3394|49,95|0,25|0|0|0,25|0|0|0|0
3396|2852,86|15,4098|0|0|15,4098|0|0|0|0
3398|37,42|0,19|0|0|0,19|0|0|0|0
3401|1664,47|9,0101|0|0|9,0101|0|0|0|0
3403|1516,85|8,7501|0|3,81|8,7501|3,81|0|0|0
3405|3035,03|24,9299|0|0|24,9299|0|0|0|0
3411|1865,28|10,1302|0|0|10,1302|0|0|0|0
3412|6025,55|35,1602|0|0|35,1602|0|0|0|0
3413|2515,2|18,5099|0|0|18,5099|0|0|0|0
3414|229,95|1,15|0|0|1,15|0|0|0|0
3415|2057,46|17,5899|0|0|17,5899|0|0|0|0
3420|864,79|6,15|0|0|6,15|0|0|0|0
3422|355,95|1,7799|0|0|1,7799|0|0|0|0
3426|3193,42|16,88|0|0|16,88|0|0|0|0
3429|408,43|4,09|0|0|4,09|0|0|0|0
3430|299,79|1,8999|0|0|1,8999|0|0|0|0
3433|738,79|6,83|0|0|6,83|0|0|0|0
3434|1040,11|6,68|0|0|6,68|0|0|0|0
3435|2771,53|21,4496|0|12,67|21,4496|12,67|0|0|0
3437|469,97|4,7|0|0|4,7|0|0|0|0
3438|571,88|2,86|0|0|2,86|0|0|0|0
3441|8695,22|66,1394|0|63,5702|66,1394|63,5702|16,2601|42,32|0,9215
3444|1758,34|11,8401|0|0|11,8401|0|0|0|0
3445|99,99|1|0|0|1|0|0|0|0
3447|445,75|3,17|0|0|3,17|0|0|0|0
3448|259,94|1,95|0|0|1,95|0|0|0|0
3449|4459,54|36,5199|0|32,41|36,5199|32,41|0|0|0
3452|1442,26|13,83|0|10,38|13,83|10,38|0|0|0
3453|26,95|0,27|0|0|0,27|0|0|0|0
3454|169,95|0,85|0|0|0,85|0|0|0|0
3455|115,54|1,16|0|0|1,16|0|0|0|0
3457|668,18|3,3399|0|0|3,3399|0|0|0|0
3460|93,46|0,93|0|0|0,93|0|0|0|0
3461|149,95|0,75|0|0|0,75|0|0|0|0
3464|249,95|1,25|0|0|1,25|0|0|0|0
3467|651,66|3,27|0|0|3,27|0|0|0|0
3469|1369,88|10,8099|0|0|10,8099|0|0|0|0
3470|2696,52|20,7297|0|7,55|20,7297|7,55|0|7,55|1
3471|229,94|1,15|0|0|1,15|0|0|0|0
3473|990,77|4,9601|0|0|4,9601|0|0|0|0
3474|556,26|4,96|0|0|4,96|0|0|0|0
3475|1337,36|8,3799|0|0|8,3799|0|0|0|0
3477|2226,8|15,89|0|0|15,89|0|0|0|0
3478|409,91|2,75|0|0|2,75|0|0|0|0
3483|35,95|0,36|0|0|0,36|0|0|0|0
3485|119,95|1,2|0|0|1,2|0|0|0|0
3487|639,94|3,8699|0|0|3,8699|0|0|0|0
3489|127,92|0,64|0|0|0,64|0|0|0|0
3490|289,48|2,2|0|0|2,2|0|0|0|0
3491|7893,5|63,5898|0|0|63,5898|0|0|0|0
3492|1163,73|6,84|0|0|6,84|0|0|0|0
3495|1295,86|6,48|0|0|6,48|0|0|0|0
3497|2804,28|17,7698|0|8,97|17,7698|8,97|0|8,97|1
3498|1396,29|11,3199|0|0|11,3199|0|0|0|0
3499|223,32|2,04|0|0|2,04|0|0|0|0
3504|552,91|4,28|0|0|4,28|0|0|0|0
3505|2793,65|15,0599|0|13,9|15,0599|13,9|0|11,9|0,8561
3506|2997,96|29,2401|0|0|29,2401|0|0|0|0
3507|7822,58|46,4999|0|41,6201|46,4999|41,6201|17,23|0|0,4139
3508|5420,31|39,3893|0|11|39,3893|11|0|0|0
3509|641,71|4,21|0|0|4,21|0|0|0|0
3510|2587,57|15,7499|0|14,5|15,7499|14,5|0|7,5|0,5172
3511|3334,95|18,53|0|0|18,53|0|0|0|0
3512|287,9|2,58|0|0|2,58|0|0|0|0
3514|104,49|1,04|0|0|1,04|0|0|0|0
3515|754,77|5,3801|0|0|5,3801|0|0|0|0
3517|1041,66|10,4201|0|0|10,4201|0|0|0|0
3518|1682,99|11,2498|0|0|11,2498|0|0|0|0
3519|2888,55|17,7699|0|13,53|17,7699|13,53|0|0|0
3520|579,82|2,8999|0|0|2,8999|0|0|0|0
3523|142,49|1,43|0|0|1,43|0|0|0|0
3524|1687,29|9,7198|0|6,64|9,7198|6,64|0|0|0
3525|129,99|1,3|0|0|1,3|0|0|0|0
3526|314,48|1,57|0|0|1,57|0|0|0|0
3527|309,8|1,55|0|0|1,55|0|0|0|0
3528|912,31|8,3801|0|0|8,3801|0|0|0|0
3531|1641,94|9,88|0|0|9,88|0|0|0|0
3533|99,95|0,5|0|0|0,5|0|0|0|0
3535|840,77|6,9002|0|0|6,9002|0|0|0|0
3537|1431,53|8,0699|0|0|8,0699|0|0|0|0
3540|1784,9|11,94|0|2,3|11,94|2,3|0|0|0
3541|4866,21|33,9997|0|13|33,9997|13|0|13|1
3542|1154,59|6,7299|0|0|6,7299|0|0|0|0
3543|1071,56|6,06|0|0|6,06|0|0|0|0
3544|249,99|1,25|0|0|1,25|0|0|0|0
3547|707,17|6,0699|0|0|6,0699|0|0|0|0
3551|1235,15|7,77|0|6|7,77|6|0|6|1
3552|577,82|2,8899|0|0|2,8899|0|0|0|0
3558|808,81|5,26|0|0|5,26|0|0|0|0
3559|2657,41|15,47|0|0|15,47|0|0|0|0
3560|349,9|1,75|0|0|1,75|0|0|0|0
3561|4544,98|26,8302|0|0|26,8302|0|0|0|0
3562|692,76|3,4701|0|0|3,4701|0|0|0|0
3563|6843,54|59,6601|0|79,45|59,6601|79,45|0|48,3|0,6079
3566|1674,57|12,0301|0|0|12,0301|0|0|0|0
3568|4094,3|30,1703|0|30,0099|30,1703|30,0099|0|0|0
3570|663,79|6,6399|0|0|6,6399|0|0|0|0
3572|961,85|7,8099|0|0|7,8099|0|0|0|0
3578|991,43|6,22|0|0|6,22|0|0|0|0
3579|2946,16|17,2299|0|11,27|17,2299|11,27|0|6,27|0,5563
3581|879,61|5,7999|0|0|5,7999|0|0|0|0
3583|759,81|3,7999|0|0|3,7999|0|0|0|0
3584|109,99|1,1|0|0|1,1|0|0|0|0
3585|1671,7|13,87|0|0|13,87|0|0|0|0
3586|59,98|0|0|0|0|0|0|0|0
3589|3232,03|20,2498|0|0|20,2498|0|0|0|0
3590|1033,62|5,17|0|0|5,17|0|0|0|0
3593|75,99|0,76|0|0|0,76|0|0|0|0
3595|1959,53|11,75|0|0|11,75|0|0|0|0
3598|1018,67|5,5698|0|0|5,5698|0|0|0|0
3599|379,97|1,4|0|0|1,4|0|0|0|0
3601|2048,24|19,34|0|0|19,34|0|0|0|0
3604|739,84|3,6999|0|0|3,6999|0|0|0|0
3605|809,87|4,05|0|0|4,05|0|0|0|0
3608|474,84|4,75|0|0|4,75|0|0|0|0
3610|59,95|0,3|0|0|0,3|0|0|0|0
3613|911,23|6,92|0|0|6,92|0|0|0|0
3614|1637,42|11,54|0|0|11,54|0|0|0|0
3615|189,95|1,9|0|0|1,9|0|0|0|0
3616|1736,28|12,81|0|0|12,81|0|0|0|0
3619|474,86|2,37|0|0|2,37|0|0|0|0
3620|20502,9|176,3299|0|64,7401|176,3299|64,7401|64,7401|0|1
3622|3684,11|25|0|0|25|0|0|0|0
3623|6316,79|40,5597|0|0|40,5597|0|0|0|0
3624|742,99|7,4301|0|0|7,4301|0|0|0|0
3625|2138,56|12,7698|0|0|12,7698|0|0|0|0
3627|579,92|2,9|0|0|2,9|0|0|0|0
3630|8740,64|58,23|0|126,8|58,23|126,8|0|54,9|0,4329
3631|721,37|3,6101|0|0|3,6101|0|0|0|0
3632|291,95|2,6|0|0|2,6|0|0|0|0
3633|14368,12|109,9397|0|0|109,9397|0|0|0|0
3634|544,82|2,72|0|0|2,72|0|0|0|0
3637|119,99|0,6|0|0|0,6|0|0|0|0
3638|665,84|3,33|0|0|3,33|0|0|0|0
3639|679,68|5|0|0|5|0|0|0|0
3640|699,82|3,4999|0|0|3,4999|0|0|0|0
3641|1398,08|7,89|0|0|7,89|0|0|0|0
3645|8776,57|55,8799|0|17,01|55,8799|17,01|0|0|0
3646|647,31|5,32|0|0|5,32|0|0|0|0
3649|1051,84|5,6399|0|5|5,6399|5|0|0|0
3651|174,96|0,93|0|0|0,93|0|0|0|0
3655|3052,18|20,35|0|0|20,35|0|0|0|0
3656|487,79|5,24|0|0|5,24|0|0|0|0
3657|1309,39|7,1999|0|0|7,1999|0|0|0|0
3658|74,92|0,37|0|0|0,37|0|0|0|0
3659|1425,46|6,0999|0|0|6,0999|0|0|0|0
3660|3650,47|26,8396|0|0|26,8396|0|0|0|0
3662|2665,64|18,2799|0|0|18,2799|0|0|0|0
3663|2100,7|14,17|0|0|14,17|0|0|0|0
3669|7385,41|55,8498|0|15,38|55,8498|15,38|0|0|0
3671|5092,08|36,9302|0|36,8|36,9302|36,8|0|36,8|1
3672|129,9|0,65|0|0|0,65|0|0|0|0
3676|3542,61|25|0|9,2|25|9,2|0|0|0
3678|1616,49|9,97|0|0|9,97|0|0|0|0
3680|1741,36|10,7399|0|0|10,7399|0|0|0|0
3681|1469,5|8,7504|0|10|8,7504|10|0|0|0
3682|1594,67|7,9699|0|0|7,9699|0|0|0|0
3684|1148,16|11,4901|0|0|11,4901|0|0|0|0
3685|340,04|1,7|0|0|1,7|0|0|0|0
3688|705,71|4,73|0|0|4,73|0|0|0|0
3690|364,92|1,83|0|0|1,83|0|0|0|0
3692|1449,71|10,0499|0|0|10,0499|0|0|0|0
3694|1696,77|21,16|0|0|21,16|0|0|0|0
3698|527,85|2,64|0|0|2,64|0|0|0|0
3699|265,92|1,33|0|0|1,33|0|0|0|0
3701|1232,51|7,3599|0|0|7,3599|0|0|0|0
3702|1695,16|9,2601|0|0|9,2601|0|0|0|0
3709|649,76|4,5|0|0|4,5|0|0|0|0
3710|3932,88|29,3804|0|12,36|29,3804|12,36|0|7,07|0,572
3712|94,99|0,95|0|0|0,95|0|0|0|0
3714|56,62|0,28|0|0|0,28|0|0|0|0
3716|89,95|0,45|0|0|0,45|0|0|0|0
3717|1659,77|8,2998|0|0|8,2998|0|0|0|0
3720|937,7|6,68|0|0|6,68|0|0|0|0
3722|189,98|0,95|0|0|0,95|0|0|0|0
3723|1903,98|11,56|0|0|11,56|0|0|0|0
3725|4253,63|28,9998|0|0|28,9998|0|0|0|0
3727|535,89|2,6799|0|1,94|2,6799|1,94|0|0|0
3728|3179,04|15,8997|0|0|15,8997|0|0|0|0
3733|2796,33|19,86|0|32,16|19,86|32,16|0|32,16|1
3738|4305,92|30,26|0|0|30,26|0|0|0|0
3740|149,99|0,75|0|0|0,75|0|0|0|0
3742|864,43|7,07|0|0|7,07|0|0|0|0
3744|3114,35|19,3499|0|0|19,3499|0|0|0|0
3745|644,85|0,75|0|0|0,75|0|0|0|0
3746|79,95|0,4|0|0|0,4|0|0|0|0
3750|713,67|3,69|0|0|3,69|0|0|0|0
3757|114,92|1,15|0|0|1,15|0|0|0|0
3761|2264,84|12,4999|0|0|12,4999|0|0|0|0
3764|1090,52|5,4499|0|0|5,4499|0|0|0|0
3771|419,93|2,1|0|0|2,1|0|0|0|0
3772|5126,16|26,4799|0|12,69|26,4799|12,69|0|0|0
3773|3655,21|27,2701|0|14|27,2701|14|0|0|0
3775|469,79|2,7|0|0|2,7|0|0|0|0
3778|329,45|1,65|0|0|1,65|0|0|0|0
3782|274,47|2,74|0|0|2,74|0|0|0|0
3784|229,95|2,3|0|0|2,3|0|0|0|0
3785|19298,99|152,4405|0|135,9998|152,4405|135,9998|12,9999|0|0,0955
3786|198,68|1,49|0|0|1,49|0|0|0|0
3787|839,28|5,24|0|0|5,24|0|0|0|0
3789|6261,14|36,1999|0|0|36,1999|0|0|0|0
3791|355,9|2,46|0|0|2,46|0|0|0|0
3794|99,99|0,5|0|0|0,5|0|0|0|0
3795|2037,83|10,19|0|0|10,19|0|0|0|0
3797|399,79|1,9999|0|0|1,9999|0|0|0|0
3798|360,87|3,6101|0|0|3,6101|0|0|0|0
3800|1501,15|11,1699|0|0|11,1699|0|0|0|0
3801|132,96|1,33|0|0|1,33|0|0|0|0
3805|1899,84|9,5|0|0|9,5|0|0|0|0
3806|2012,58|10,0999|0|0|10,0999|0|0|0|0
3808|449,83|2,2501|0|0|2,2501|0|0|0|0
3810|1364,56|10,0802|0|0|10,0802|0|0|0|0
3811|2244,68|18,7101|0|0|18,7101|0|0|0|0
3812|273,52|2,74|0|0|2,74|0|0|0|0
3814|469,81|2,41|0|0|2,41|0|0|0|0
3815|11164|87,3094|0|108,4599|87,3094|108,4599|0|50,13|0,4621
3820|1145,71|6,65|0|0|6,65|0|0|0|0
3826|289,97|2,3|0|0|2,3|0|0|0|0
3827|2837,63|16,7697|0|17,51|16,7697|17,51|0|9,91|0,5659
3828|1719,63|12,9|0|0|12,9|0|0|0|0
3829|1103,64|6,3499|0|0|6,3499|0|0|0|0
3831|1553,3|8,2601|0|7|8,2601|7|0|0|0
3833|4694,81|33,54|0|0|33,54|0|0|0|0
3834|4469,42|37,5499|0|22,8|37,5499|22,8|0|0|0
3835|225,87|1,1299|0|0|1,1299|0|0|0|0
3837|299,9|2,35|0|0|2,35|0|0|0|0
3838|1559,72|11,16|0|0|11,16|0|0|0|0
3842|1334,77|10,5499|0|0|10,5499|0|0|0|0
3845|1327|11,95|0|9,68|11,95|9,68|0|4|0,4132
3846|6152,88|57,6898|0|36,42|57,6898|36,42|0|0|0
3848|189,95|1,9|0|0|1,9|0|0|0|0
3849|149,99|0,75|0|0|0,75|0|0|0|0
3857|375,8|1,88|0|0|1,88|0|0|0|0
3858|1295,29|6,6099|0|23|6,6099|23|0|23|1
3859|1014,61|5,0699|0|0|5,0699|0|0|0|0
3862|13513,17|83,0003|0|62,08|83,0003|62,08|0|62,08|1
3863|249,95|1,25|0|0|1,25|0|0|0|0
3864|199,98|1|0|0|1|0|0|0|0
3866|1046,81|9,12|0|0|9,12|0|0|0|0
3867|2072,4|12,0701|0|0|12,0701|0|0|0|0
3870|329,89|1,6499|0|0|1,6499|0|0|0|0
3872|2614,37|17,3101|0|0|17,3101|0|0|0|0
3876|5070,47|31,8698|0|0|31,8698|0|0|0|0
3878|69,99|0,35|0|0|0,35|0|0|0|0
3880|813,56|4,07|0|0|4,07|0|0|0|0
3881|4291,11|22,8301|0|0|22,8301|0|0|0|0
3884|1925,54|11,88|0|0|11,88|0|0|0|0
3885|140,38|0|0|0|0|0|0|0|0
3887|1299,44|8,5199|0|0|8,5199|0|0|0|0
3889|2617,32|13,08|0|0|13,08|0|0|0|0
3890|1712,66|14,1297|0|0|14,1297|0|0|0|0
3892|303,96|3,0401|0|0|3,0401|0|0|0|0
3894|2968,8|25,7301|0|0|25,7301|0|0|0|0
3895|5166,72|31,6298|0|16,82|31,6298|16,82|0|0|0
3896|459,85|3,6|0|0|3,6|0|0|0|0
3897|479,79|3,5|0|0|3,5|0|0|0|0
3899|69,99|0,35|0|0|0,35|0|0|0|0
3900|5575,27|41,9102|0|56,2701|41,9102|56,2701|0|4,47|0,0794
3901|591,93|4,9302|0|0|4,9302|0|0|0|0
3905|5050,81|41,7904|0|28|41,7904|28|28|0|1
3906|4912,51|32,6101|0|17,5|32,6101|17,5|0|17,5|1
3907|246,95|3,7|0|0|3,7|0|0|0|0
3908|125,78|1,2599|0|0|1,2599|0|0|0|0
3909|480,64|2,78|0|0|2,78|0|0|0|0
3911|639,92|3,1999|0|0|3,1999|0|0|0|0
3912|143,92|0,72|0|0|0,72|0|0|0|0
3915|1326,23|10,4199|0|0|10,4199|0|0|0|0
3916|4401,03|41,7701|0|0|41,7701|0|0|0|0
3917|473,78|4,2101|0|0|4,2101|0|0|0|0
3918|443,88|3,58|0|0|3,58|0|0|0|0
3924|2364,51|13,3201|0|0|13,3201|0|0|0|0
3928|669,92|3,35|0|0|3,35|0|0|0|0
3929|1163,53|8,77|0|0|8,77|0|0|0|0
3930|765,62|3,8499|0|0|3,8499|0|0|0|0
3931|2487,04|15,9803|0|0|15,9803|0|0|0|0
3933|990,41|7,8501|0|0|7,8501|0|0|0|0
3934|2920,86|24,58|0|20,68|24,58|20,68|0|0|0
3935|39,99|0,2|0|0|0,2|0|0|0|0
3937|1858,64|10,3901|0|0|10,3901|0|0|0|0
3938|2102,73|11,93|0|16,88|11,93|16,88|0|0|0
3940|1439,7|8,0499|0|0|8,0499|0|0|0|0
3941|679,9|6,8|0|0|6,8|0|0|0|0
3942|299,98|1,5|0|0|1,5|0|0|0|0
3944|12459,73|111,51|0|21,0001|111,51|21,0001|0|0|0
3945|1099,76|6,25|0|0|6,25|0|0|0|0
3947|1276,7|11,7699|0|0|11,7699|0|0|0|0
3951|978,68|5,7001|0|0|5,7001|0|0|0|0
3952|1785,61|10,6796|0|0|10,6796|0|0|0|0
3953|174,98|1,35|0|0|1,35|0|0|0|0
3954|776,62|3,89|0|0|3,89|0|0|0|0
3955|1420,51|9,1499|0|0|9,1499|0|0|0|0
3957|3512,04|26,85|0|19,35|26,85|19,35|0|0|0
3958|626,21|4,59|0|0|4,59|0|0|0|0
3959|359,88|3|0|0|3|0|0|0|0
3960|6804,53|43,4|0|0|43,4|0|0|0|0
3961|269,98|1,35|0|0|1,35|0|0|0|0
3962|4208,56|31,3902|0|10,7099|31,3902|10,7099|0|0|0
3966|4022,11|16,7599|0|0|16,7599|0|0|0|0
3968|549,8|4,55|0|0|4,55|0|0|0|0
3969|1029,66|9,9|0|0|9,9|0|0|0|0
3972|673,56|4,82|0|0|4,82|0|0|0|0
3973|3427,03|19,5003|0|0|19,5003|0|0|0|0
3976|449,67|2,25|0|0|2,25|0|0|0|0
3977|1524,68|7,62|0|0|7,62|0|0|0|0
3978|624,89|4,42|0|0|4,42|0|0|0|0
3979|1062,5|7,87|0|0|7,87|0|0|0|0
3980|1106,54|8,87|0|0|8,87|0|0|0|0
3981|1082,77|9,14|0|0|9,14|0|0|0|0
3982|474,3|3,73|0|0|3,73|0|0|0|0
3983|94,99|0,95|0|0|0,95|0|0|0|0
3984|1409,36|8,61|0|6|8,61|6|0|0|0
3985|526,55|3,1199|0|0|3,1199|0|0|0|0
3987|821,35|6,7499|0|3,3|6,7499|3,3|0|0|0
3990|169,9|0|0|0|0|0|0|0|0
3993|1114,27|7,4|0|0|7,4|0|0|0|0
3995|1939,27|11,7001|0|0|11,7001|0|0|0|0
3996|47,98|0,24|0|0|0,24|0|0|0|0
3997|719,24|3,5898|0|0|3,5898|0|0|0|0
4000|699,49|7|0|0|7|0|0|0|0
4003|2193,06|11,7899|0|0|11,7899|0|0|0|0
4004|504,69|4,7201|0|0|4,7201|0|0|0|0
4008|3469,2|22,8899|0|12|22,8899|12|0|0|0
4010|1673,65|11,42|0|0|11,42|0|0|0|0
4011|2460,29|12,7199|0|0|12,7199|0|0|0|0
4014|1103,44|5,7999|0|0|5,7999|0|0|0|0
4016|79,99|0,8|0|0|0,8|0|0|0|0
4017|2103,06|11,5801|0|0|11,5801|0|0|0|0
4020|199,92|1|0|0|1|0|0|0|0
4021|4074,02|21,6599|0|29,37|21,6599|29,37|0|24,22|0,8246
4022|253,38|2,8|0|0|2,8|0|0|0|0
4023|497,89|3,7799|0|0|3,7799|0|0|0|0
4025|3558,84|26,35|0|0|26,35|0|0|0|0
4026|9460,67|52,4693|0|25,6299|52,4693|25,6299|0|12|0,4682
4027|449,92|2,2499|0|0|2,2499|0|0|0|0
4028|1057,66|7,19|0|0|7,19|0|0|0|0
4030|345,64|1,73|0|0|1,73|0|0|0|0
4031|79,99|0,4|0|0|0,4|0|0|0|0
4034|2639,28|19,29|0|0|19,29|0|0|0|0
4036|2750,84|15,7899|0|13,23|15,7899|13,23|0|0|0
4037|2911,15|13,91|0|0|13,91|0|0|0|0
4038|3601,39|24,2001|0|0|24,2001|0|0|0|0
4041|1542,9|11,2401|0|0|11,2401|0|0|0|0
4042|1349,86|6,75|0|0|6,75|0|0|0|0
4044|1394,75|10,35|0|4,7999|10,35|4,7999|0|4,7999|1
4045|1925,17|15,3699|0|6,82|15,3699|6,82|0|2,9|0,4252
4050|1451,59|7,2598|0|0|7,2598|0|0|0|0
4051|2455,77|14,04|0|0|14,04|0|0|0|0
4055|149,99|0,75|0|0|0,75|0|0|0|0
4056|2982,04|15,9999|0|8,11|15,9999|8,11|0|0|0
4057|4539,54|24,6498|0|0|24,6498|0|0|0|0
4059|1791,96|17,92|0|0|17,92|0|0|0|0
4064|2608,02|14,85|0|9|14,85|9|0|0|0
4068|1720,76|9,7599|0|0|9,7599|0|0|0|0
4071|625,48|3,15|0|0|3,15|0|0|0|0
4073|875,72|4,38|0|0|4,38|0|0|0|0
4076|4174,03|35,4597|0|0|35,4597|0|0|0|0
4077|169,95|0,85|0|0|0,85|0|0|0|0
4078|429,85|4,3|0|0|4,3|0|0|0|0
4079|384,76|2|0|0|2|0|0|0|0
4080|1414,95|11,83|0|0|11,83|0|0|0|0
4082|411,87|2,06|0|0|2,06|0|0|0|0
4083|113,99|1,14|0|0|1,14|0|0|0|0
4086|1512,95|10,7199|0|1,4|10,7199|1,4|0|0|0
4087|1112,42|8,8399|0|0|8,8399|0|0|0|0
4090|327,9|1,6399|0|0|1,6399|0|0|0|0
4094|2320,08|12,7599|0|4,98|12,7599|4,98|0|4,98|1
4095|311,47|2,61|0|0|2,61|0|0|0|0
4098|202,88|1,0199|0|0|1,0199|0|0|0|0
4099|525,16|3,1301|0|0|3,1301|0|0|0|0
4102|1423,19|7,1199|0|0|7,1199|0|0|0|0
4104|2561,08|22,1699|0|0|22,1699|0|0|0|0
4105|2758,89|17,4196|0|12,48|17,4196|12,48|0|0|0
4107|2210,79|14,4401|0|0|14,4401|0|0|0|0
4108|2013,77|13,73|0|5,83|13,73|5,83|0|0|0
4109|1127,7|5,64|0|0|5,64|0|0|0|0
4110|1853,07|14,86|0|0|14,86|0|0|0|0
4111|407,38|2,04|0|0|2,04|0|0|0|0
4112|482,96|4,21|0|0|4,21|0|0|0|0
4116|1501,52|12,7301|0|0|12,7301|0|0|0|0
4117|1421,56|8,2101|0|0|8,2101|0|0|0|0
4119|3246,07|23,89|0|14,55|23,89|14,55|0|0|0
4120|2794,52|27,15|0|13,8|27,15|13,8|0|3|0,2173
4121|619,77|3,0999|0|0|3,0999|0|0|0|0
4122|3847,82|25,6597|0|13,3|25,6597|13,3|0|0|0
4123|1551,36|9,2599|0|0|9,2599|0|0|0|0
4124|496,73|2,48|0|2|2,48|2|0|0|0
4128|199,99|1|0|0|1|0|0|0|0
4129|29,95|0,15|0|0|0,15|0|0|0|0
4133|809,7|5,25|0|0|5,25|0|0|0|0
4134|269,95|1,35|0|0|1,35|0|0|0|0
4136|572,36|5,73|0|0|5,73|0|0|0|0
4138|1407,14|8,5099|0|17,62|8,5099|17,62|0|0|0
4140|2231,79|11,1401|0|0|11,1401|0|0|0|0
4141|5218,23|37,3597|0|35,06|37,3597|35,06|0|10,33|0,2946
4143|99,9|1|0|0|1|0|0|0|0
4148|1409,59|7,8103|0|0|7,8103|0|0|0|0
4156|871,75|5,4099|0|0|5,4099|0|0|0|0
4157|119,92|0|0|0|0|0|0|0|0
4160|179,95|1,8|0|0|1,8|0|0|0|0
4161|1488,52|10,5399|0|0|10,5399|0|0|0|0
4163|679,85|3,4|0|0|3,4|0|0|0|0
4165|189,8|0,95|0|0|0,95|0|0|0|0
4166|74,85|0,4199|0|0|0,4199|0|0|0|0
4167|349,47|2,75|0|0|2,75|0|0|0|0
4168|279,85|1,8|0|0|1,8|0|0|0|0
4169|1771,07|9,7699|0|0|9,7699|0|0|0|0
4170|599,89|2,9999|0|0|2,9999|0|0|0|0
4172|4542,81|44,7296|0|17,61|44,7296|17,61|0|0|0
4173|466,18|2,35|0|0|2,35|0|0|0|0
4174|579,89|2,9|0|0|2,9|0|0|0|0
4175|8918,83|78,2607|0|73,8|78,2607|73,8|0|29,8|0,4037
4182|8113,6|52,1503|0|41,7|52,1503|41,7|0|0|0
4184|1854,56|9,2801|0|0|9,2801|0|0|0|0
4188|632,93|3,16|0|0|3,16|0|0|0|0
4189|939,75|8,7499|0|0|8,7499|0|0|0|0
4193|1501,02|10,9301|0|0|10,9301|0|0|0|0
4194|8236,2|67,4995|0|0|67,4995|0|0|0|0
4198|151,95|1,52|0|0|1,52|0|0|0|0
4199|625,5|5,7|0|46,7|5,7|46,7|0|46,7|1
4202|375,87|3,76|0|0|3,76|0|0|0|0
4203|1489,43|11,4|0|10,26|11,4|10,26|0|0|0
4204|1009,16|6,87|0|4,08|6,87|4,08|0|0|0
4205|2847,85|22,37|0|0|22,37|0|0|0|0
4206|1840,28|9,2101|0|0|9,2101|0|0|0|0
4207|153,92|1,54|0|0|1,54|0|0|0|0
4208|2762,65|21,5002|0|6,26|21,5002|6,26|0|0|0
4210|2649,29|18,6799|0|11|18,6799|11|0|0|0
4221|4282,22|26,9299|0|13|26,9299|13|0|13|1
4222|449,75|2,85|0|0|2,85|0|0|0|0
4223|269,95|1,35|0|0|1,35|0|0|0|0
4226|169,96|0,8501|0|0|0,8501|0|0|0|0
4229|1124,74|5,62|0|0|5,62|0|0|0|0
4230|1514,95|11,0699|0|0|11,0699|0|0|0|0
4232|418,85|3,1399|0|0|3,1399|0|0|0|0
4233|2426,52|19,1102|0|16,2|19,1102|16,2|16,2|0|1
4234|79,99|0,4|0|0|0,4|0|0|0|0
4236|493,71|2,4699|0|0|2,4699|0|0|0|0
4238|1194,91|5,9801|0|0|5,9801|0|0|0|0
4239|1397,55|10,97|0|0|10,97|0|0|0|0
4240|1007,72|7,3399|0|0|7,3399|0|0|0|0
4242|1141,35|9,4|0|0|9,4|0|0|0|0
4243|417,57|2,75|0|5,33|2,75|5,33|0|0|0
4245|3173,35|15,4898|0|0|15,4898|0|0|0|0
4246|807,83|6,24|0|0|6,24|0|0|0|0
4247|214,24|1,96|0|0|1,96|0|0|0|0
4249|639,8|4,35|0|0|4,35|0|0|0|0
4253|374,94|3,3|0|0|3,3|0|0|0|0
4255|179,92|0,8999|0|0|0,8999|0|0|0|0
4256|2120,3|16,1701|0|0|16,1701|0|0|0|0
4257|3388,15|22,6603|0|0|22,6603|0|0|0|0
