,Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
330,11,331,059.0 107.0,19-4903CR-HY-064-0612-05901070-0300A-7,300,7.78,33.994,,26.521,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0,7.78,7.75,33.994,26.52,155.6,0.69,,,,,,,,,,302,,,,,,,,
331,11,332,059.0 107.0,19-4903CR-HY-064-0612-05901070-0327A-3,327,7.55,34.02,,26.574,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,327.0,7.55,7.52,34.02,26.57,150.8,0.73,,,,,,,,,,329,,,,,,,,
332,11,333,059.0 107.0,19-4903CR-HY-064-0612-05901070-0400A-7,400,6.93,34.089,,26.716,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0,6.93,6.89,34.089,26.71,138.1,0.84,,,,,,,,,,403,,,,,,,,
333,11,334,059.0 107.0,19-4903CR-HY-064-0612-05901070-0481A-3,481,6.3,34.13,,26.833,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,481.0,6.3,6.26,34.13,26.83,127.7,0.95,,,,,,,,,,484,,,,,,,,
334,11,335,059.0 107.0,19-4903CR-HY-064-0612-05901070-0500A-7,500,6.16,34.131,,26.852,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0,6.16,6.12,34.131,26.85,126.0,0.97,,,,,,,,,,503,,,,,,,,
335,11,336,059.0 107.0,19-4903CR-HY-064-0612-05901070-0600A-7,600,5.48,34.13,,26.935,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0,5.48,5.43,34.13,26.93,118.6,1.09,,,,,,,,,,604,,,,,,,,
336,11,337,059.0 107.0,19-4903CR-HY-064-0612-05901070-0700A-7,700,4.9,34.131,,27.004,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0,4.9,4.84,34.131,27.0,112.3,1.21,,,,,,,,,,705,,,,,,,,
337,11,338,059.0 107.0,19-4903CR-HY-064-0612-05901070-0720A-3,720,4.8,34.13,,27.015,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,720.0,4.8,4.74,34.13,27.01,111.4,1.23,,,,,,,,,,726,,,,,,,,
338,11,339,059.0 107.0,19-4903CR-HY-064-0612-05901070-0800A-7,800,4.55,34.187,,27.088,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.0,4.55,4.49,34.187,27.08,104.9,1.32,,,,,,,,,,806,,,,,,,,
339,11,340,059.0 107.0,19-4903CR-HY-064-0612-05901070-0900A-7,900,4.24,34.258,,27.178,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900.0,4.24,4.17,34.258,27.17,96.9,1.42,,,,,,,,,,907,,,,,,,,
340,11,341,059.0 107.0,19-4903CR-HY-064-0612-05901070-1000A-7,1000,3.93,34.332,,27.27,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1000.0,3.93,3.85,34.332,27.27,88.5,1.51,,,,,,,,,,1008,,,,,,,,
341,11,342,059.0 107.0,19-4903CR-HY-064-0612-05901070-1100A-7,1100,3.63,34.406,,27.359,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1100.0,3.63,3.55,34.406,27.35,80.3,1.6,,,,,,,,,,1110,,,,,,,,
342,11,343,059.0 107.0,19-4903CR-HY-064-0612-05901070-1118A-3,1118,3.57,34.42,,27.376,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1118.0,3.57,3.49,34.42,27.37,78.7,1.61,,,,,,,,,,1128,,,,,,,,
343,12,344,060.0 097.0,19-4903CR-HY-064-1148-06000970-0000B-3,0,11.4,32.95,,25.108,,,,3,1.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.0,11.4,11.4,32.95,25.1,284.5,0.0,,,,,,,,,,0,,,,,,,,
344,12,345,060.0 097.0,19-4903CR-HY-064-1148-06000970-0009A-3,9,11.38,32.9,,25.073,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,9.0,11.38,11.38,32.9,25.07,288.0,0.02,,,,,,,,,,9,,,,,,,,
345,12,346,060.0 097.0,19-4903CR-HY-064-1148-06000970-0010A-7,10,11.38,32.896,,25.07,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.0,11.38,11.38,32.896,25.07,288.3,0.02,,,,,,,,,,10,,,,,,,,
346,12,347,060.0 097.0,19-4903CR-HY-064-1148-06000970-0020A-7,20,11.39,32.864,,25.044,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.0,11.39,11.39,32.864,25.04,291.1,0.05,,,,,,,,,,20,,,,,,,,
347,12,348,060.0 097.0,19-4903CR-HY-064-1148-06000970-0022A-3,22,11.39,32.86,,25.041,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,22.0,11.39,11.39,32.86,25.04,291.4,0.06,,,,,,,,,,22,,,,,,,,
348,12,349,060.0 097.0,19-4903CR-HY-064-1148-06000970-0030A-7,30,11.39,32.86,,25.041,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.0,11.39,11.39,32.86,25.04,291.6,0.08,,,,,,,,,,30,,,,,,,,
349,12,350,060.0 097.0,19-4903CR-HY-064-1148-06000970-0045A-3,45,11.4,32.86,,25.039,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,45.0,11.4,11.39,32.86,25.03,292.1,0.13,,,,,,,,,,45,,,,,,,,
350,12,351,060.0 097.0,19-4903CR-HY-064-1148-06000970-0050A-7,50,11.35,32.846,,25.038,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.0,11.35,11.34,32.846,25.03,292.4,0.14,,,,,,,,,,50,,,,,,,,
351,12,352,060.0 097.0,19-4903CR-HY-064-1148-06000970-0067A-3,67,11.23,32.81,,25.031,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,67.0,11.23,11.22,32.81,25.03,293.3,0.19,,,,,,,,,,67,,,,,,,,
352,12,353,060.0 097.0,19-4903CR-HY-064-1148-06000970-0075A-7,75,11.35,32.866,,25.054,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.0,11.35,11.34,32.866,25.05,291.4,0.21,,,,,,,,,,75,,,,,,,,
353,12,354,060.0 097.0,19-4903CR-HY-064-1148-06000970-0090A-3,90,11.49,33.01,,25.141,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,90.0,11.49,11.48,33.01,25.14,283.5,0.26,,,,,,,,,,90,,,,,,,,
354,12,355,060.0 097.0,19-4903CR-HY-064-1148-06000970-0100A-7,100,11.07,33.087,,25.276,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0,11.07,11.06,33.087,25.27,270.8,0.28,,,,,,,,,,101,,,,,,,,
355,12,356,060.0 097.0,19-4903CR-HY-064-1148-06000970-0125A-7,125,9.79,33.286,,25.651,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0,9.79,9.78,33.286,25.65,235.4,0.35,,,,,,,,,,126,,,,,,,,
356,12,357,060.0 097.0,19-4903CR-HY-064-1148-06000970-0135A-3,135,9.19,33.37,,25.814,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,135.0,9.19,9.18,33.37,25.81,220.0,0.37,,,,,,,,,,136,,,,,,,,
357,12,358,060.0 097.0,19-4903CR-HY-064-1148-06000970-0150A-7,150,8.87,33.495,,25.963,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0,8.87,8.85,33.495,25.96,206.1,0.4,,,,,,,,,,151,,,,,,,,
358,12,359,060.0 097.0,19-4903CR-HY-064-1148-06000970-0176A-3,176,8.56,33.69,,26.164,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,176.0,8.56,8.54,33.69,26.16,187.4,0.45,,,,,,,,,,177,,,,,,,,
359,12,360,060.0 097.0,19-4903CR-HY-064-1148-06000970-0200A-7,200,8.24,33.788,,26.29,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0,8.24,8.22,33.788,26.29,175.9,0.5,,,,,,,,,,201,,,,,,,,
360,12,361,060.0 097.0,19-4903CR-HY-064-1148-06000970-0250A-7,250,7.61,33.936,,26.499,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0,7.61,7.59,33.936,26.49,156.6,0.58,,,,,,,,,,251,,,,,,,,
361,12,362,060.0 097.0,19-4903CR-HY-064-1148-06000970-0257A-3,257,7.53,33.57,,26.223,,,,3,2.0,,2.0,8.0,9,9,8.0,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,257.0,7.53,7.5,33.57,,,0.59,,,,,,,,,,259,,,,,,,,
362,12,363,060.0 097.0,19-4903CR-HY-064-1148-06000970-0300A-7,300,6.93,34.005,,26.649,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0,6.93,6.9,34.005,26.64,142.9,0.66,,,,,,,,,,302,,,,,,,,
363,12,364,060.0 097.0,19-4903CR-HY-064-1148-06000970-0345A-3,345,6.34,34.0,,26.723,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,345.0,6.34,6.31,34.0,26.72,136.1,0.72,,,,,,,,,,347,,,,,,,,
364,12,365,060.0 097.0,19-4903CR-HY-064-1148-06000970-0400A-7,400,5.87,34.05,,26.823,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0,5.87,5.84,34.05,26.82,127.0,0.79,,,,,,,,,,403,,,,,,,,
365,12,366,060.0 097.0,19-4903CR-HY-064-1148-06000970-0500A-7,500,5.28,34.105,,26.938,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0,5.28,5.24,34.105,26.93,116.8,0.91,,,,,,,,,,504,,,,,,,,
366,12,367,060.0 097.0,19-4903CR-HY-064-1148-06000970-0519A-3,519,5.2,34.11,,26.952,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,519.0,5.2,5.16,34.11,26.95,115.6,0.93,,,,,,,,,,523,,,,,,,,
367,12,368,060.0 097.0,19-4903CR-HY-064-1148-06000970-0600A-7,600,4.8,34.144,,27.025,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0,4.8,4.75,34.144,27.02,109.1,1.03,,,,,,,,,,604,,,,,,,,
368,12,369,060.0 097.0,19-4903CR-HY-064-1148-06000970-0700A-7,700,4.39,34.179,,27.098,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0,4.39,4.34,34.179,27.09,102.7,1.13,,,,,,,,,,705,,,,,,,,
369,12,370,060.0 097.0,19-4903CR-HY-064-1148-06000970-0776A-3,776,4.13,34.2,,27.142,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,776.0,4.13,4.07,34.2,27.14,98.8,1.21,,,,,,,,,,782,,,,,,,,
370,12,371,060.0 097.0,19-4903CR-HY-064-1148-06000970-0800A-7,800,4.07,34.207,,27.154,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.0,4.07,4.01,34.207,27.15,97.8,1.23,,,,,,,,,,806,,,,,,,,
371,12,372,060.0 097.0,19-4903CR-HY-064-1148-06000970-0900A-7,900,3.85,34.238,,27.202,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900.0,3.85,3.78,34.238,27.2,93.7,1.33,,,,,,,,,,907,,,,,,,,
372,12,373,060.0 097.0,19-4903CR-HY-064-1148-06000970-1000A-7,1000,3.62,34.269,,27.25,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1000.0,3.62,3.55,34.269,27.25,89.6,1.42,,,,,,,,,,1009,,,,,,,,
373,12,374,060.0 097.0,19-4903CR-HY-064-1148-06000970-1100A-7,1100,3.39,34.301,,27.298,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1100.0,3.39,3.31,34.301,27.29,85.3,1.51,,,,,,,,,,1110,,,,,,,,
374,12,375,060.0 097.0,19-4903CR-HY-064-1148-06000970-1190A-3,1190,3.18,34.33,,27.342,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1190.0,3.18,3.1,34.33,27.34,81.3,1.58,,,,,,,,,,1201,,,,,,,,
375,13,376,061.0 087.0,19-4903CR-HY-064-1800-06100870-0000B-3,0,11.5,32.84,,25.005,,,,3,1.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.0,11.5,11.5,32.84,25.0,294.3,0.0,,,,,,,,,,0,,,,,,,,
376,13,377,061.0 087.0,19-4903CR-HY-064-1800-06100870-0009A-3,9,11.48,32.78,,24.962,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,9.0,11.48,11.48,32.78,24.96,298.6,0.02,,,,,,,,,,9,,,,,,,,
377,13,378,061.0 087.0,19-4903CR-HY-064-1800-06100870-0010A-7,10,11.48,32.781,,24.963,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.0,11.48,11.48,32.781,24.96,298.6,0.03,,,,,,,,,,10,,,,,,,,
378,13,379,061.0 087.0,19-4903CR-HY-064-1800-06100870-0020A-7,20,11.47,32.798,,24.978,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.0,11.47,11.47,32.798,24.97,297.3,0.05,,,,,,,,,,20,,,,,,,,
379,13,380,061.0 087.0,19-4903CR-HY-064-1800-06100870-0024A-3,24,11.47,32.81,,24.987,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,24.0,11.47,11.47,32.81,24.98,296.5,0.07,,,,,,,,,,24,,,,,,,,
380,13,381,061.0 087.0,19-4903CR-HY-064-1800-06100870-0030A-7,30,11.47,32.782,,24.966,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.0,11.47,11.47,32.782,24.96,298.8,0.08,,,,,,,,,,30,,,,,,,,
381,13,382,061.0 087.0,19-4903CR-HY-064-1800-06100870-0047A-3,47,11.48,32.7,,24.901,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,47.0,11.48,11.47,32.7,24.9,305.4,0.14,,,,,,,,,,47,,,,,,,,
382,13,383,061.0 087.0,19-4903CR-HY-064-1800-06100870-0050A-7,50,11.48,32.709,,24.908,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.0,11.48,11.47,32.709,24.9,304.7,0.15,,,,,,,,,,50,,,,,,,,
383,13,384,061.0 087.0,19-4903CR-HY-064-1800-06100870-0071A-3,71,11.45,32.77,,24.961,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,71.0,11.45,11.44,32.77,24.96,300.2,0.21,,,,,,,,,,71,,,,,,,,
384,13,385,061.0 087.0,19-4903CR-HY-064-1800-06100870-0075A-7,75,11.4,32.793,,24.988,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.0,11.4,11.39,32.793,24.98,297.7,0.22,,,,,,,,,,75,,,,,,,,
385,13,386,061.0 087.0,19-4903CR-HY-064-1800-06100870-0094A-3,94,10.97,32.92,,25.164,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,94.0,10.97,10.96,32.92,25.16,281.3,0.28,,,,,,,,,,94,,,,,,,,
386,13,387,061.0 087.0,19-4903CR-HY-064-1800-06100870-0100A-7,100,10.71,32.95,,25.233,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0,10.71,10.7,32.95,25.23,274.8,0.29,,,,,,,,,,100,,,,,,,,
387,13,388,061.0 087.0,19-4903CR-HY-064-1800-06100870-0125A-7,125,9.6,33.104,,25.54,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0,9.6,9.59,33.104,25.54,245.9,0.36,,,,,,,,,,126,,,,,,,,
388,13,389,061.0 087.0,19-4903CR-HY-064-1800-06100870-0140A-3,140,8.9,33.22,,25.743,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,140.0,8.9,8.89,33.22,25.74,226.8,0.39,,,,,,,,,,141,,,,,,,,
389,13,390,061.0 087.0,19-4903CR-HY-064-1800-06100870-0150A-7,150,8.62,33.342,,25.882,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0,8.62,8.6,33.342,25.88,213.7,0.41,,,,,,,,,,151,,,,,,,,
390,13,391,061.0 087.0,19-4903CR-HY-064-1800-06100870-0180A-3,180,7.98,33.69,,26.251,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,180.0,7.98,7.96,33.69,26.25,179.0,0.47,,,,,,,,,,181,,,,,,,,
391,13,392,061.0 087.0,19-4903CR-HY-064-1800-06100870-0200A-7,200,7.69,33.686,,26.29,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0,7.69,7.67,33.686,26.29,175.5,0.51,,,,,,,,,,201,,,,,,,,
392,13,393,061.0 087.0,19-4903CR-HY-064-1800-06100870-0250A-7,250,7.11,33.706,,26.388,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0,7.11,7.09,33.706,26.38,166.8,0.59,,,,,,,,,,251,,,,,,,,
393,13,394,061.0 087.0,19-4903CR-HY-064-1800-06100870-0274A-3,274,6.9,33.73,,26.436,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,274.0,6.9,6.87,33.73,26.43,162.6,0.63,,,,,,,,,,276,,,,,,,,
394,13,395,061.0 087.0,19-4903CR-HY-064-1800-06100870-0300A-7,300,6.55,33.73,,26.482,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0,6.55,6.52,33.73,26.48,158.3,0.68,,,,,,,,,,302,,,,,,,,
395,13,396,061.0 087.0,19-4903CR-HY-064-1800-06100870-0371A-3,371,5.68,33.73,,26.592,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,371.0,5.68,5.65,33.73,26.59,148.1,0.78,,,,,,,,,,373,,,,,,,,
396,13,397,061.0 087.0,19-4903CR-HY-064-1800-06100870-0400A-7,400,5.51,33.786,,26.657,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0,5.51,5.48,33.786,26.65,142.2,0.83,,,,,,,,,,403,,,,,,,,
397,13,398,061.0 087.0,19-4903CR-HY-064-1800-06100870-0500A-7,500,5.11,34.006,,26.879,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0,5.11,5.07,34.006,26.87,122.1,0.96,,,,,,,,,,503,,,,,,,,
398,13,399,061.0 087.0,19-4903CR-HY-064-1800-06100870-0550A-3,550,5.04,34.13,,26.986,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,550.0,5.04,5.0,34.13,26.98,112.6,1.02,,,,,,,,,,554,,,,,,,,
399,13,400,061.0 087.0,19-4903CR-HY-064-1800-06100870-0600A-7,600,4.85,34.187,,27.053,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0,4.85,4.8,34.187,27.05,106.6,1.07,,,,,,,,,,604,,,,,,,,
400,13,401,061.0 087.0,19-4903CR-HY-064-1800-06100870-0700A-7,700,4.49,34.269,,27.159,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0,4.49,4.44,34.269,27.15,97.2,1.17,,,,,,,,,,705,,,,,,,,
401,13,402,061.0 087.0,19-4903CR-HY-064-1800-06100870-0800A-7,800,4.14,34.308,,27.228,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.0,4.14,4.08,34.308,27.22,91.1,1.27,,,,,,,,,,806,,,,,,,,
402,13,403,061.0 087.0,19-4903CR-HY-064-1800-06100870-0818A-3,818,4.08,34.31,,27.235,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,818.0,4.08,4.02,34.31,27.23,90.4,1.28,,,,,,,,,,825,,,,,,,,
403,13,404,061.0 087.0,19-4903CR-HY-064-1800-06100870-0900A-7,900,3.89,34.315,,27.259,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900.0,3.89,3.82,34.315,27.25,88.5,1.36,,,,,,,,,,907,,,,,,,,
404,13,405,061.0 087.0,19-4903CR-HY-064-1800-06100870-1000A-7,1000,3.65,34.321,,27.289,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1000.0,3.65,3.58,34.321,27.28,86.1,1.45,,,,,,,,,,1009,,,,,,,,
405,13,406,061.0 087.0,19-4903CR-HY-064-1800-06100870-1100A-7,1100,3.42,34.328,,27.317,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1100.0,3.42,3.34,34.328,27.31,83.6,1.53,,,,,,,,,,1110,,,,,,,,
406,13,407,061.0 087.0,19-4903CR-HY-064-1800-06100870-1200A-7,1200,3.18,34.337,,27.347,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1200.0,3.18,3.09,34.337,27.34,80.9,1.61,,,,,,,,,,1211,,,,,,,,
407,13,408,061.0 087.0,19-4903CR-HY-064-1800-06100870-1238A-3,1238,3.09,34.34,,27.358,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1238.0,3.09,3.0,34.34,27.35,79.8,1.64,,,,,,,,,,1249,,,,,,,,
408,14,409,061.0 078.0,19-4903CR-HY-064-2330-06100780-0000B-3,0,11.3,32.79,,25.002,,,,3,1.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.0,11.3,11.3,32.79,25.0,294.6,0.0,,,,,,,,,,0,,,,,,,,
409,14,410,061.0 078.0,19-4903CR-HY-064-2330-06100780-0010A-3,10,11.25,32.81,,25.027,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.0,11.25,11.25,32.81,25.02,292.5,0.02,,,,,,,,,,10,,,,,,,,
410,14,411,061.0 078.0,19-4903CR-HY-064-2330-06100780-0020A-7,20,11.18,32.803,,25.034,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.0,11.18,11.18,32.803,25.03,292.0,0.05,,,,,,,,,,20,,,,,,,,
411,14,412,061.0 078.0,19-4903CR-HY-064-2330-06100780-0025A-3,25,11.1,32.79,,25.038,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,25.0,11.1,11.1,32.79,25.03,291.7,0.07,,,,,,,,,,25,,,,,,,,
412,14,413,061.0 078.0,19-4903CR-HY-064-2330-06100780-0030A-7,30,10.88,32.843,,25.118,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.0,10.88,10.88,32.843,25.11,284.2,0.08,,,,,,,,,,30,,,,,,,,
